t,state,state_idx
64555,"[3510,4095]",6
64556,"[3510,4095]",6
64557,"[3510,4095]",6
64558,"[3510,4095]",6
64559,"[3510,4095]",6
64560,"[3510,4095]",6
64561,"[3510,4095]",6
64562,"[3510,4095]",6
64563,"[3510,4095]",6
64564,"[3510,4095]",6
64565,"[3510,4095]",6
64566,"[3510,4095]",6
64567,"[3510,4095]",6
64568,"[1170,1755)",2
64569,"[3510,4095]",6
64570,"[3510,4095]",6
64571,"[3510,4095]",6
64572,"[3510,4095]",6
64573,"[3510,4095]",6
64574,"[3510,4095]",6
64575,"[3510,4095]",6
64576,"[3510,4095]",6
64577,"[1170,1755)",2
64578,"[3510,4095]",6
64579,"[1170,1755)",2
64580,"[1170,1755)",2
64581,"[1170,1755)",2
64582,"[1170,1755)",2
64583,"[1170,1755)",2
64584,"[1170,1755)",2
64585,"[1170,1755)",2
64586,"[1170,1755)",2
64587,"[3510,4095]",6
64588,"[3510,4095]",6
64589,"[3510,4095]",6
64590,"[3510,4095]",6
64591,"[3510,4095]",6
64592,"[3510,4095]",6
64593,"[3510,4095]",6
64594,"[3510,4095]",6
64595,"[3510,4095]",6
64596,"[3510,4095]",6
64597,"[3510,4095]",6
64598,"[3510,4095]",6
64599,"[3510,4095]",6
64600,"[3510,4095]",6
64601,"[3510,4095]",6
64602,"[3510,4095]",6
64603,"[3510,4095]",6
64604,"[3510,4095]",6
64605,"[3510,4095]",6
64606,"[3510,4095]",6
64607,"[3510,4095]",6
64608,"[3510,4095]",6
64609,"[3510,4095]",6
64610,"[3510,4095]",6
64611,"[3510,4095]",6
64612,"[3510,4095]",6
64613,"[3510,4095]",6
64614,"[3510,4095]",6
64615,"[3510,4095]",6
64616,"[3510,4095]",6
64617,"[3510,4095]",6
64618,"[3510,4095]",6
64619,"[3510,4095]",6
64620,"[3510,4095]",6
64621,"[3510,4095]",6
64622,"[3510,4095]",6
64623,"[3510,4095]",6
64624,"[3510,4095]",6
64625,"[3510,4095]",6
64626,"[3510,4095]",6
64627,"[3510,4095]",6
64628,"[3510,4095]",6
64629,"[3510,4095]",6
64630,"[3510,4095]",6
64631,"[3510,4095]",6
64632,"[3510,4095]",6
64633,"[3510,4095]",6
64634,"[1170,1755)",2
64635,"[3510,4095]",6
64636,"[3510,4095]",6
64637,"[3510,4095]",6
64638,"[3510,4095]",6
64639,"[3510,4095]",6
64640,"[3510,4095]",6
64641,"[3510,4095]",6
64642,"[3510,4095]",6
64643,"[3510,4095]",6
64644,"[3510,4095]",6
64645,"[3510,4095]",6
64646,"[3510,4095]",6
64647,"[3510,4095]",6
64648,"[3510,4095]",6
64649,"[3510,4095]",6
64650,"[3510,4095]",6
64651,"[3510,4095]",6
64652,"[3510,4095]",6
64653,"[3510,4095]",6
64654,"[3510,4095]",6
64655,"[3510,4095]",6
64656,"[3510,4095]",6
64657,"[3510,4095]",6
64658,"[3510,4095]",6
64659,"[3510,4095]",6
64660,"[1170,1755)",2
64661,"[1170,1755)",2
64662,"[3510,4095]",6
64663,"[1170,1755)",2
64664,"[1170,1755)",2
64665,"[1170,1755)",2
64666,"[1170,1755)",2
64667,"[1170,1755)",2
64668,"[1170,1755)",2
64669,"[1170,1755)",2
64670,"[1170,1755)",2
64671,"[1170,1755)",2
64672,"[1170,1755)",2
64673,"[1170,1755)",2
64674,"[1170,1755)",2
64675,"[1170,1755)",2
64676,"[3510,4095]",6
64677,"[3510,4095]",6
64678,"[3510,4095]",6
64679,"[3510,4095]",6
64680,"[3510,4095]",6
64681,"[1170,1755)",2
64682,"[1170,1755)",2
64683,"[1170,1755)",2
64684,"[1170,1755)",2
64685,"[1170,1755)",2
64686,"[1170,1755)",2
64687,"[3510,4095]",6
64688,"[3510,4095]",6
64689,"[3510,4095]",6
64690,"[3510,4095]",6
64691,"[3510,4095]",6
64692,"[3510,4095]",6
64693,"[3510,4095]",6
64694,"[3510,4095]",6
64695,"[3510,4095]",6
64696,"[3510,4095]",6
64697,"[3510,4095]",6
64698,"[3510,4095]",6
64699,"[1170,1755)",2
64700,"[1755,2340)",3
64701,"[3510,4095]",6
64702,"[3510,4095]",6
64703,"[3510,4095]",6
64704,"[3510,4095]",6
64705,"[3510,4095]",6
64706,"[3510,4095]",6
64707,"[3510,4095]",6
64708,"[3510,4095]",6
64709,"[3510,4095]",6
64710,"[3510,4095]",6
64711,"[3510,4095]",6
64712,"[3510,4095]",6
64713,"[3510,4095]",6
64714,"[3510,4095]",6
64715,"[3510,4095]",6
64716,"[3510,4095]",6
64717,"[3510,4095]",6
64718,"[3510,4095]",6
64719,"[3510,4095]",6
64720,"[3510,4095]",6
64721,"[3510,4095]",6
64722,"[3510,4095]",6
64723,"[1755,2340)",3
64724,"[1170,1755)",2
64725,"[1170,1755)",2
64726,"[1170,1755)",2
64727,"[1755,2340)",3
64728,"[3510,4095]",6
64729,"[3510,4095]",6
64730,"[3510,4095]",6
64731,"[3510,4095]",6
64732,"[3510,4095]",6
64733,"[3510,4095]",6
64734,"[3510,4095]",6
64735,"[3510,4095]",6
64736,"[3510,4095]",6
64737,"[3510,4095]",6
64738,"[3510,4095]",6
64739,"[3510,4095]",6
64740,"[3510,4095]",6
64741,"[3510,4095]",6
64742,"[3510,4095]",6
64743,"[3510,4095]",6
64744,"[3510,4095]",6
64745,"[3510,4095]",6
64746,"[1755,2340)",3
64747,"[3510,4095]",6
64748,"[1170,1755)",2
64749,"[1170,1755)",2
64750,"[3510,4095]",6
64751,"[3510,4095]",6
64752,"[1170,1755)",2
64753,"[1170,1755)",2
64754,"[1170,1755)",2
64755,"[1170,1755)",2
64756,"[1170,1755)",2
64757,"[1170,1755)",2
64758,"[1170,1755)",2
64759,"[3510,4095]",6
64760,"[3510,4095]",6
64761,"[3510,4095]",6
64762,"[3510,4095]",6
64763,"[3510,4095]",6
64764,"[3510,4095]",6
64765,"[3510,4095]",6
64766,"[3510,4095]",6
64767,"[3510,4095]",6
64768,"[3510,4095]",6
64769,"[3510,4095]",6
64770,"[3510,4095]",6
64771,"[3510,4095]",6
64772,"[3510,4095]",6
64773,"[3510,4095]",6
64774,"[3510,4095]",6
64775,"[3510,4095]",6
64776,"[3510,4095]",6
64777,"[3510,4095]",6
64778,"[3510,4095]",6
64779,"[3510,4095]",6
64780,"[3510,4095]",6
64781,"[3510,4095]",6
64782,"[3510,4095]",6
64783,"[3510,4095]",6
64784,"[3510,4095]",6
64785,"[3510,4095]",6
64786,"[3510,4095]",6
64787,"[3510,4095]",6
64788,"[3510,4095]",6
64789,"[3510,4095]",6
64790,"[3510,4095]",6
64791,"[3510,4095]",6
64792,"[3510,4095]",6
64793,"[3510,4095]",6
64794,"[3510,4095]",6
64795,"[3510,4095]",6
64796,"[3510,4095]",6
64797,"[3510,4095]",6
64798,"[3510,4095]",6
64799,"[3510,4095]",6
64800,"[3510,4095]",6
64801,"[1170,1755)",2
64802,"[1170,1755)",2
64803,"[3510,4095]",6
64804,"[3510,4095]",6
64805,"[3510,4095]",6
64806,"[3510,4095]",6
64807,"[3510,4095]",6
64808,"[3510,4095]",6
64809,"[3510,4095]",6
64810,"[3510,4095]",6
64811,"[3510,4095]",6
64812,"[3510,4095]",6
64813,"[3510,4095]",6
64814,"[3510,4095]",6
64815,"[3510,4095]",6
64816,"[3510,4095]",6
64817,"[3510,4095]",6
64818,"[3510,4095]",6
64819,"[3510,4095]",6
64820,"[3510,4095]",6
64821,"[3510,4095]",6
64822,"[1170,1755)",2
64823,"[1170,1755)",2
64824,"[1170,1755)",2
64825,"[1170,1755)",2
64826,"[1170,1755)",2
64827,"[1170,1755)",2
64828,"[1170,1755)",2
64829,"[1170,1755)",2
64830,"[3510,4095]",6
64831,"[3510,4095]",6
64832,"[3510,4095]",6
64833,"[3510,4095]",6
64834,"[3510,4095]",6
64835,"[3510,4095]",6
64836,"[3510,4095]",6
64837,"[3510,4095]",6
64838,"[3510,4095]",6
64839,"[3510,4095]",6
64840,"[3510,4095]",6
64841,"[3510,4095]",6
64842,"[3510,4095]",6
64843,"[3510,4095]",6
64844,"[3510,4095]",6
64845,"[3510,4095]",6
64846,"[3510,4095]",6
64847,"[3510,4095]",6
64848,"[3510,4095]",6
64849,"[3510,4095]",6
64850,"[3510,4095]",6
64851,"[3510,4095]",6
64852,"[3510,4095]",6
64853,"[3510,4095]",6
64854,"[3510,4095]",6
64855,"[3510,4095]",6
64856,"[3510,4095]",6
64857,"[3510,4095]",6
64858,"[3510,4095]",6
64859,"[3510,4095]",6
64860,"[3510,4095]",6
64861,"[3510,4095]",6
64862,"[3510,4095]",6
64863,"[3510,4095]",6
64864,"[3510,4095]",6
64865,"[3510,4095]",6
64866,"[3510,4095]",6
64867,"[3510,4095]",6
64868,"[3510,4095]",6
64869,"[3510,4095]",6
64870,"[3510,4095]",6
64871,"[3510,4095]",6
64872,"[3510,4095]",6
64873,"[3510,4095]",6
64874,"[3510,4095]",6
64875,"[3510,4095]",6
64876,"[3510,4095]",6
64877,"[3510,4095]",6
64878,"[3510,4095]",6
64879,"[3510,4095]",6
64880,"[3510,4095]",6
64881,"[3510,4095]",6
64882,"[3510,4095]",6
64883,"[3510,4095]",6
64884,"[3510,4095]",6
64885,"[3510,4095]",6
64886,"[3510,4095]",6
64887,"[3510,4095]",6
64888,"[3510,4095]",6
64889,"[3510,4095]",6
64890,"[3510,4095]",6
64891,"[3510,4095]",6
64892,"[3510,4095]",6
64893,"[3510,4095]",6
64894,"[3510,4095]",6
64895,"[3510,4095]",6
64896,"[3510,4095]",6
64897,"[3510,4095]",6
64898,"[3510,4095]",6
64899,"[3510,4095]",6
64900,"[3510,4095]",6
64901,"[3510,4095]",6
64902,"[3510,4095]",6
64903,"[3510,4095]",6
64904,"[3510,4095]",6
64905,"[3510,4095]",6
64906,"[3510,4095]",6
64907,"[3510,4095]",6
64908,"[2925,3510)",5
64909,"[2340,2925)",4
64910,"[1755,2340)",3
64911,"[3510,4095]",6
64912,"[3510,4095]",6
64913,"[3510,4095]",6
64914,"[3510,4095]",6
64915,"[3510,4095]",6
64916,"[3510,4095]",6
64917,"[3510,4095]",6
64918,"[3510,4095]",6
64919,"[3510,4095]",6
64920,"[3510,4095]",6
64921,"[3510,4095]",6
64922,"[3510,4095]",6
64923,"[3510,4095]",6
64924,"[3510,4095]",6
64925,"[3510,4095]",6
64926,"[3510,4095]",6
64927,"[3510,4095]",6
64928,"[3510,4095]",6
64929,"[3510,4095]",6
64930,"[3510,4095]",6
64931,"[3510,4095]",6
64932,"[3510,4095]",6
64933,"[3510,4095]",6
64934,"[3510,4095]",6
64935,"[1170,1755)",2
64936,"[1170,1755)",2
64937,"[585,1170)",1
64938,"[1170,1755)",2
64939,"[1170,1755)",2
64940,"[1170,1755)",2
64941,"[1170,1755)",2
64942,"[1170,1755)",2
64943,"[1170,1755)",2
64944,"[1170,1755)",2
64945,"[1170,1755)",2
64946,"[1170,1755)",2
64947,"[1170,1755)",2
64948,"[2925,3510)",5
64949,"[3510,4095]",6
64950,"[3510,4095]",6
64951,"[3510,4095]",6
64952,"[3510,4095]",6
64953,"[3510,4095]",6
64954,"[3510,4095]",6
64955,"[3510,4095]",6
64956,"[3510,4095]",6
64957,"[3510,4095]",6
64958,"[3510,4095]",6
64959,"[3510,4095]",6
64960,"[3510,4095]",6
64961,"[3510,4095]",6
64962,"[3510,4095]",6
64963,"[3510,4095]",6
64964,"[3510,4095]",6
64965,"[3510,4095]",6
64966,"[3510,4095]",6
64967,"[3510,4095]",6
64968,"[3510,4095]",6
64969,"[3510,4095]",6
64970,"[3510,4095]",6
64971,"[3510,4095]",6
64972,"[3510,4095]",6
64973,"[3510,4095]",6
64974,"[3510,4095]",6
64975,"[3510,4095]",6
64976,"[3510,4095]",6
64977,"[3510,4095]",6
64978,"[3510,4095]",6
64979,"[3510,4095]",6
64980,"[3510,4095]",6
64981,"[3510,4095]",6
64982,"[3510,4095]",6
64983,"[3510,4095]",6
64984,"[3510,4095]",6
64985,"[3510,4095]",6
64986,"[3510,4095]",6
64987,"[3510,4095]",6
64988,"[3510,4095]",6
64989,"[3510,4095]",6
64990,"[3510,4095]",6
64991,"[3510,4095]",6
64992,"[3510,4095]",6
64993,"[1170,1755)",2
64994,"[1170,1755)",2
64995,"[1170,1755)",2
64996,"[1755,2340)",3
64997,"[1170,1755)",2
64998,"[1170,1755)",2
64999,"[3510,4095]",6
65000,"[3510,4095]",6
65001,"[3510,4095]",6
65002,"[3510,4095]",6
65003,"[3510,4095]",6
65004,"[1170,1755)",2
65005,"[1170,1755)",2
65006,"[3510,4095]",6
65007,"[3510,4095]",6
65008,"[3510,4095]",6
65009,"[1170,1755)",2
65010,"[3510,4095]",6
65011,"[3510,4095]",6
65012,"[3510,4095]",6
65013,"[3510,4095]",6
65014,"[3510,4095]",6
65015,"[3510,4095]",6
65016,"[3510,4095]",6
65017,"[3510,4095]",6
65018,"[3510,4095]",6
65019,"[3510,4095]",6
65020,"[3510,4095]",6
65021,"[3510,4095]",6
65022,"[585,1170)",1
65023,"[1170,1755)",2
65024,"[1170,1755)",2
65025,"[1755,2340)",3
65026,"[2340,2925)",4
65027,"[2340,2925)",4
65028,"[3510,4095]",6
65029,"[3510,4095]",6
65030,"[3510,4095]",6
65031,"[3510,4095]",6
65032,"[3510,4095]",6
65033,"[3510,4095]",6
65034,"[3510,4095]",6
65035,"[3510,4095]",6
65036,"[3510,4095]",6
65037,"[3510,4095]",6
65038,"[3510,4095]",6
65039,"[3510,4095]",6
65040,"[3510,4095]",6
65041,"[3510,4095]",6
65042,"[3510,4095]",6
65043,"[3510,4095]",6
65044,"[3510,4095]",6
65045,"[3510,4095]",6
65046,"[3510,4095]",6
65047,"[3510,4095]",6
65048,"[3510,4095]",6
65049,"[3510,4095]",6
65050,"[3510,4095]",6
65051,"[3510,4095]",6
65052,"[3510,4095]",6
65053,"[3510,4095]",6
65054,"[3510,4095]",6
65055,"[3510,4095]",6
65056,"[3510,4095]",6
65057,"[3510,4095]",6
65058,"[3510,4095]",6
65059,"[3510,4095]",6
65060,"[3510,4095]",6
65061,"[3510,4095]",6
65062,"[3510,4095]",6
65063,"[3510,4095]",6
65064,"[3510,4095]",6
65065,"[0,585)",0
65066,"[1170,1755)",2
65067,"[1755,2340)",3
65068,"[1755,2340)",3
65069,"[3510,4095]",6
65070,"[3510,4095]",6
65071,"[3510,4095]",6
65072,"[3510,4095]",6
65073,"[3510,4095]",6
65074,"[3510,4095]",6
65075,"[3510,4095]",6
65076,"[3510,4095]",6
65077,"[3510,4095]",6
65078,"[3510,4095]",6
65079,"[3510,4095]",6
65080,"[3510,4095]",6
65081,"[2340,2925)",4
65082,"[1755,2340)",3
65083,"[3510,4095]",6
65084,"[3510,4095]",6
65085,"[3510,4095]",6
65086,"[3510,4095]",6
65087,"[3510,4095]",6
65088,"[3510,4095]",6
65089,"[3510,4095]",6
65090,"[3510,4095]",6
65091,"[3510,4095]",6
65092,"[3510,4095]",6
65093,"[3510,4095]",6
65094,"[3510,4095]",6
65095,"[3510,4095]",6
65096,"[3510,4095]",6
65097,"[3510,4095]",6
65098,"[3510,4095]",6
65099,"[3510,4095]",6
65100,"[3510,4095]",6
65101,"[3510,4095]",6
65102,"[3510,4095]",6
65103,"[3510,4095]",6
65104,"[3510,4095]",6
65105,"[3510,4095]",6
65106,"[1170,1755)",2
65107,"[2925,3510)",5
65108,"[1170,1755)",2
65109,"[1170,1755)",2
65110,"[1170,1755)",2
65111,"[1170,1755)",2
65112,"[1170,1755)",2
65113,"[1170,1755)",2
65114,"[1170,1755)",2
65115,"[1170,1755)",2
65116,"[1170,1755)",2
65117,"[1170,1755)",2
65118,"[1170,1755)",2
65119,"[1170,1755)",2
65120,"[1170,1755)",2
65121,"[3510,4095]",6
65122,"[3510,4095]",6
65123,"[3510,4095]",6
65124,"[3510,4095]",6
65125,"[3510,4095]",6
65126,"[3510,4095]",6
65127,"[3510,4095]",6
65128,"[3510,4095]",6
65129,"[3510,4095]",6
65130,"[3510,4095]",6
65131,"[3510,4095]",6
65132,"[3510,4095]",6
65133,"[3510,4095]",6
65134,"[3510,4095]",6
65135,"[3510,4095]",6
65136,"[3510,4095]",6
65137,"[3510,4095]",6
65138,"[1170,1755)",2
65139,"[1170,1755)",2
65140,"[1170,1755)",2
65141,"[1170,1755)",2
65142,"[1170,1755)",2
65143,"[3510,4095]",6
65144,"[3510,4095]",6
65145,"[3510,4095]",6
65146,"[3510,4095]",6
65147,"[3510,4095]",6
65148,"[3510,4095]",6
65149,"[3510,4095]",6
65150,"[3510,4095]",6
65151,"[3510,4095]",6
65152,"[3510,4095]",6
65153,"[3510,4095]",6
65154,"[3510,4095]",6
65155,"[3510,4095]",6
65156,"[1170,1755)",2
65157,"[1170,1755)",2
65158,"[1170,1755)",2
65159,"[1170,1755)",2
65160,"[1170,1755)",2
65161,"[1170,1755)",2
65162,"[1170,1755)",2
65163,"[1755,2340)",3
65164,"[3510,4095]",6
65165,"[3510,4095]",6
65166,"[3510,4095]",6
65167,"[3510,4095]",6
65168,"[3510,4095]",6
65169,"[1170,1755)",2
65170,"[3510,4095]",6
65171,"[3510,4095]",6
65172,"[3510,4095]",6
65173,"[3510,4095]",6
65174,"[3510,4095]",6
65175,"[3510,4095]",6
65176,"[3510,4095]",6
65177,"[3510,4095]",6
65178,"[3510,4095]",6
65179,"[3510,4095]",6
65180,"[3510,4095]",6
65181,"[3510,4095]",6
65182,"[1170,1755)",2
65183,"[1755,2340)",3
65184,"[2340,2925)",4
65185,"[3510,4095]",6
65186,"[3510,4095]",6
65187,"[3510,4095]",6
65188,"[3510,4095]",6
65189,"[3510,4095]",6
65190,"[3510,4095]",6
65191,"[3510,4095]",6
65192,"[3510,4095]",6
65193,"[3510,4095]",6
65194,"[3510,4095]",6
65195,"[3510,4095]",6
65196,"[3510,4095]",6
65197,"[3510,4095]",6
65198,"[3510,4095]",6
65199,"[3510,4095]",6
65200,"[1170,1755)",2
65201,"[1170,1755)",2
65202,"[1755,2340)",3
65203,"[3510,4095]",6
65204,"[3510,4095]",6
65205,"[3510,4095]",6
65206,"[3510,4095]",6
65207,"[3510,4095]",6
65208,"[3510,4095]",6
65209,"[3510,4095]",6
65210,"[3510,4095]",6
65211,"[3510,4095]",6
65212,"[1170,1755)",2
65213,"[1170,1755)",2
65214,"[1170,1755)",2
65215,"[1170,1755)",2
65216,"[1170,1755)",2
65217,"[1170,1755)",2
65218,"[1170,1755)",2
65219,"[1170,1755)",2
65220,"[3510,4095]",6
65221,"[3510,4095]",6
65222,"[3510,4095]",6
65223,"[3510,4095]",6
65224,"[3510,4095]",6
65225,"[3510,4095]",6
65226,"[3510,4095]",6
65227,"[3510,4095]",6
65228,"[3510,4095]",6
65229,"[1170,1755)",2
65230,"[1170,1755)",2
65231,"[3510,4095]",6
65232,"[3510,4095]",6
65233,"[3510,4095]",6
65234,"[3510,4095]",6
65235,"[3510,4095]",6
65236,"[3510,4095]",6
65237,"[3510,4095]",6
65238,"[3510,4095]",6
65239,"[3510,4095]",6
65240,"[3510,4095]",6
65241,"[3510,4095]",6
65242,"[3510,4095]",6
65243,"[3510,4095]",6
65244,"[3510,4095]",6
65245,"[3510,4095]",6
65246,"[3510,4095]",6
65247,"[3510,4095]",6
65248,"[3510,4095]",6
65249,"[3510,4095]",6
65250,"[3510,4095]",6
65251,"[3510,4095]",6
65252,"[3510,4095]",6
65253,"[3510,4095]",6
65254,"[3510,4095]",6
65255,"[3510,4095]",6
65256,"[3510,4095]",6
65257,"[3510,4095]",6
65258,"[3510,4095]",6
65259,"[3510,4095]",6
65260,"[3510,4095]",6
65261,"[3510,4095]",6
65262,"[3510,4095]",6
65263,"[3510,4095]",6
65264,"[3510,4095]",6
65265,"[3510,4095]",6
65266,"[3510,4095]",6
65267,"[3510,4095]",6
65268,"[3510,4095]",6
65269,"[1170,1755)",2
65270,"[1170,1755)",2
65271,"[1170,1755)",2
65272,"[3510,4095]",6
65273,"[3510,4095]",6
65274,"[3510,4095]",6
65275,"[3510,4095]",6
65276,"[3510,4095]",6
65277,"[3510,4095]",6
65278,"[3510,4095]",6
65279,"[3510,4095]",6
65280,"[3510,4095]",6
65281,"[3510,4095]",6
65282,"[3510,4095]",6
65283,"[3510,4095]",6
65284,"[3510,4095]",6
65285,"[3510,4095]",6
65286,"[3510,4095]",6
65287,"[3510,4095]",6
65288,"[3510,4095]",6
65289,"[3510,4095]",6
65290,"[3510,4095]",6
65291,"[3510,4095]",6
65292,"[3510,4095]",6
65293,"[3510,4095]",6
65294,"[3510,4095]",6
65295,"[3510,4095]",6
65296,"[3510,4095]",6
65297,"[3510,4095]",6
65298,"[3510,4095]",6
65299,"[3510,4095]",6
65300,"[3510,4095]",6
65301,"[3510,4095]",6
65302,"[3510,4095]",6
65303,"[3510,4095]",6
65304,"[3510,4095]",6
65305,"[3510,4095]",6
65306,"[1755,2340)",3
65307,"[3510,4095]",6
65308,"[3510,4095]",6
65309,"[585,1170)",1
65310,"[585,1170)",1
65311,"[585,1170)",1
65312,"[585,1170)",1
65313,"[1170,1755)",2
65314,"[2340,2925)",4
65315,"[3510,4095]",6
65316,"[3510,4095]",6
65317,"[1755,2340)",3
65318,"[3510,4095]",6
65319,"[3510,4095]",6
65320,"[3510,4095]",6
65321,"[3510,4095]",6
65322,"[3510,4095]",6
65323,"[3510,4095]",6
65324,"[3510,4095]",6
65325,"[3510,4095]",6
65326,"[3510,4095]",6
65327,"[3510,4095]",6
65328,"[3510,4095]",6
65329,"[3510,4095]",6
65330,"[3510,4095]",6
65331,"[3510,4095]",6
65332,"[3510,4095]",6
65333,"[3510,4095]",6
65334,"[585,1170)",1
65335,"[585,1170)",1
65336,"[585,1170)",1
65337,"[585,1170)",1
65338,"[1755,2340)",3
65339,"[1170,1755)",2
65340,"[1170,1755)",2
65341,"[1170,1755)",2
65342,"[1170,1755)",2
65343,"[1170,1755)",2
65344,"[1170,1755)",2
65345,"[1170,1755)",2
65346,"[1170,1755)",2
65347,"[1170,1755)",2
65348,"[0,585)",0
65349,"[0,585)",0
65350,"[0,585)",0
65351,"[0,585)",0
65352,"[3510,4095]",6
65353,"[3510,4095]",6
65354,"[3510,4095]",6
65355,"[3510,4095]",6
65356,"[3510,4095]",6
65357,"[3510,4095]",6
65358,"[3510,4095]",6
65359,"[3510,4095]",6
65360,"[3510,4095]",6
65361,"[3510,4095]",6
65362,"[3510,4095]",6
65363,"[3510,4095]",6
65364,"[3510,4095]",6
65365,"[3510,4095]",6
65366,"[3510,4095]",6
65367,"[3510,4095]",6
65368,"[3510,4095]",6
65369,"[3510,4095]",6
65370,"[3510,4095]",6
65371,"[3510,4095]",6
65372,"[3510,4095]",6
65373,"[3510,4095]",6
65374,"[3510,4095]",6
65375,"[3510,4095]",6
65376,"[3510,4095]",6
65377,"[3510,4095]",6
65378,"[1170,1755)",2
65379,"[1170,1755)",2
65380,"[1170,1755)",2
65381,"[1170,1755)",2
65382,"[1170,1755)",2
65383,"[1170,1755)",2
65384,"[585,1170)",1
65385,"[585,1170)",1
65386,"[585,1170)",1
65387,"[585,1170)",1
65388,"[585,1170)",1
65389,"[3510,4095]",6
65390,"[3510,4095]",6
65391,"[3510,4095]",6
65392,"[3510,4095]",6
65393,"[3510,4095]",6
65394,"[3510,4095]",6
65395,"[3510,4095]",6
65396,"[3510,4095]",6
65397,"[3510,4095]",6
65398,"[3510,4095]",6
65399,"[3510,4095]",6
65400,"[3510,4095]",6
65401,"[3510,4095]",6
65402,"[0,585)",0
65403,"[0,585)",0
65404,"[0,585)",0
65405,"[0,585)",0
65406,"[0,585)",0
65407,"[0,585)",0
65408,"[0,585)",0
65409,"[0,585)",0
65410,"[0,585)",0
65411,"[0,585)",0
65412,"[0,585)",0
65413,"[0,585)",0
65414,"[0,585)",0
65415,"[3510,4095]",6
65416,"[3510,4095]",6
65417,"[3510,4095]",6
65418,"[3510,4095]",6
65419,"[3510,4095]",6
65420,"[3510,4095]",6
65421,"[1170,1755)",2
65422,"[1170,1755)",2
65423,"[1170,1755)",2
65424,"[3510,4095]",6
65425,"[3510,4095]",6
65426,"[3510,4095]",6
65427,"[3510,4095]",6
65428,"[3510,4095]",6
65429,"[3510,4095]",6
65430,"[3510,4095]",6
65431,"[3510,4095]",6
65432,"[3510,4095]",6
65433,"[3510,4095]",6
65434,"[3510,4095]",6
65435,"[3510,4095]",6
65436,"[3510,4095]",6
65437,"[3510,4095]",6
65438,"[3510,4095]",6
65439,"[1170,1755)",2
65440,"[1170,1755)",2
65441,"[1170,1755)",2
65442,"[1170,1755)",2
65443,"[1170,1755)",2
65444,"[1170,1755)",2
65445,"[585,1170)",1
65446,"[1170,1755)",2
65447,"[1170,1755)",2
65448,"[1170,1755)",2
65449,"[1170,1755)",2
65450,"[1170,1755)",2
65451,"[1170,1755)",2
65452,"[1170,1755)",2
65453,"[1170,1755)",2
65454,"[1170,1755)",2
65455,"[1170,1755)",2
65456,"[1170,1755)",2
65457,"[1170,1755)",2
65458,"[1170,1755)",2
65459,"[1170,1755)",2
65460,"[1170,1755)",2
65461,"[3510,4095]",6
65462,"[3510,4095]",6
65463,"[3510,4095]",6
65464,"[3510,4095]",6
65465,"[3510,4095]",6
65466,"[3510,4095]",6
65467,"[3510,4095]",6
65468,"[3510,4095]",6
65469,"[3510,4095]",6
65470,"[3510,4095]",6
65471,"[3510,4095]",6
65472,"[0,585)",0
65473,"[0,585)",0
65474,"[0,585)",0
65475,"[0,585)",0
65476,"[0,585)",0
65477,"[0,585)",0
65478,"[0,585)",0
65479,"[0,585)",0
65480,"[0,585)",0
65481,"[0,585)",0
65482,"[0,585)",0
65483,"[0,585)",0
65484,"[0,585)",0
65485,"[0,585)",0
65486,"[0,585)",0
65487,"[0,585)",0
65488,"[0,585)",0
65489,"[0,585)",0
65490,"[0,585)",0
65491,"[0,585)",0
65492,"[0,585)",0
65493,"[0,585)",0
65494,"[0,585)",0
65495,"[0,585)",0
65496,"[0,585)",0
65497,"[0,585)",0
65498,"[0,585)",0
65499,"[0,585)",0
65500,"[0,585)",0
65501,"[0,585)",0
65502,"[0,585)",0
65503,"[0,585)",0
65504,"[0,585)",0
65505,"[0,585)",0
65506,"[0,585)",0
65507,"[0,585)",0
65508,"[0,585)",0
65509,"[0,585)",0
65510,"[0,585)",0
65511,"[0,585)",0
65512,"[0,585)",0
65513,"[0,585)",0
65514,"[0,585)",0
65515,"[0,585)",0
65516,"[0,585)",0
65517,"[0,585)",0
65518,"[0,585)",0
65519,"[3510,4095]",6
65520,"[3510,4095]",6
65521,"[3510,4095]",6
65522,"[2925,3510)",5
65523,"[3510,4095]",6
65524,"[3510,4095]",6
